DesilKesejahteraan,PrioritasVerval,JenisKelamin,HubungaKepalaKeluarga,Pekerjaan,Usia2023,PenerimaSEMBAKO
2,1,0,2,0,47,0
2,1,1,1,0,46,0
2,0,1,0,1,15,0
2,1,1,0,1,20,0
2,1,0,0,1,21,0
2,1,0,0,1,23,0
2,1,0,2,3,50,0
2,1,1,1,3,45,0
2,1,1,0,1,10,0
2,1,1,0,1,13,0
2,1,0,0,0,19,0
2,0,1,0,3,25,0
2,1,0,2,4,39,0
2,1,1,1,1,37,0
2,0,0,0,1,4,0
2,1,0,0,1,6,0
2,1,0,0,1,14,0
2,0,0,2,3,54,0
2,1,1,1,1,45,0
2,1,0,0,1,9,0
2,1,1,0,1,11,0
2,1,1,0,1,21,0
2,0,0,0,1,23,0
2,1,0,0,1,26,0
2,0,0,2,2,42,0
2,0,1,1,1,40,0
2,0,0,0,1,10,0
2,0,1,0,1,14,0
2,1,0,0,1,17,0
2,1,0,2,3,44,0
2,1,1,1,1,39,0
2,1,1,0,1,4,0
2,1,1,0,1,11,0
2,1,1,0,1,17,0
2,1,0,2,0,44,0
2,1,1,1,0,44,0
2,0,0,0,1,11,0
2,1,1,0,1,11,0
2,1,0,0,1,22,0
2,1,0,2,0,55,0
2,1,1,1,1,54,1
2,1,1,0,1,15,0
2,1,0,0,1,18,0
2,1,1,0,1,19,0
2,0,1,0,1,24,1
2,1,0,0,1,27,0
2,1,0,2,0,41,0
2,1,1,1,1,36,0
2,1,1,0,1,3,0
2,1,0,0,1,5,0
2,1,0,0,1,10,0
2,1,1,2,4,54,1
2,1,0,0,1,14,0
2,1,0,0,1,19,0
2,1,0,0,1,36,0
2,1,0,2,0,41,0
2,0,1,1,1,41,0
2,1,0,0,1,9,0
2,1,1,0,1,17,0
2,1,0,0,1,19,0
2,1,1,3,1,78,0
2,1,0,2,0,45,0
2,1,1,1,0,43,0
2,1,1,0,1,4,0
2,1,1,0,1,12,0
2,1,0,0,1,21,0
2,0,0,2,0,44,0
2,1,1,1,0,42,0
2,1,1,0,1,9,0
2,1,1,0,1,19,0
2,1,0,2,3,45,0
2,1,1,1,1,39,0
2,1,0,0,1,7,0
2,1,1,0,1,17,0
2,1,0,2,3,35,0
2,1,1,1,1,33,0
2,1,0,0,1,3,0
2,1,0,0,1,6,0
2,1,1,0,1,7,0
2,1,0,2,2,68,0
2,1,1,1,1,51,0
2,1,1,0,1,20,0
2,1,0,0,1,22,0
2,1,0,0,2,27,0
2,1,1,2,1,43,0
2,1,0,0,1,5,0
2,1,1,0,1,5,0
2,1,1,0,1,5,0
2,1,0,0,1,8,0
2,1,0,0,1,16,0
2,1,1,0,1,24,0
2,1,0,2,0,47,0
2,1,1,1,1,45,0
2,1,0,0,1,21,0
2,1,1,0,0,22,0
2,1,0,0,1,26,0
2,1,0,2,4,44,0
2,1,1,1,4,41,0
2,0,1,0,1,7,0
2,1,1,0,1,9,0
2,1,0,0,1,18,0
2,1,1,0,1,19,0
2,1,0,2,3,43,0
2,1,1,1,1,40,0
2,1,0,0,1,14,0
2,1,0,0,1,22,0
2,1,0,2,0,58,0
2,1,1,1,0,56,1
2,1,0,0,0,18,0
2,1,0,0,0,22,0
2,1,0,0,0,25,0
2,1,0,0,0,26,0
2,1,0,0,0,27,0
2,1,0,0,0,28,0
2,1,0,0,0,32,0
2,1,0,2,3,35,0
2,1,1,1,2,29,0
2,1,1,0,1,3,0
2,1,1,0,1,6,0
2,1,0,2,2,46,0
2,1,1,1,2,41,0
2,1,0,0,1,5,0
2,0,1,0,1,15,0
2,1,1,0,1,23,0
2,1,1,2,4,55,0
2,1,0,0,1,23,0
2,1,0,0,0,29,0
2,1,0,0,0,33,0
2,1,0,2,3,54,0
2,1,1,1,1,48,0
2,1,0,0,1,7,0
2,1,0,0,1,16,0
2,1,0,0,1,17,0
2,1,1,0,1,23,0
2,1,0,2,3,73,0
2,1,1,1,3,65,1
2,1,0,2,2,51,0
2,1,0,0,1,15,0
2,1,0,0,1,18,0
2,1,1,0,1,22,0
2,1,0,0,1,23,0
2,1,1,2,3,56,0
2,1,0,0,1,21,0
2,1,0,0,1,23,0
2,1,1,0,1,25,0
2,1,0,0,1,29,0
2,1,0,2,3,43,0
2,1,1,1,1,37,0
2,1,1,0,1,12,0
2,1,1,0,1,18,0
2,1,0,2,3,40,0
2,1,1,1,1,40,0
2,1,1,0,1,4,0
2,1,0,0,1,7,0
2,1,1,0,1,14,0
2,1,0,2,0,48,0
2,1,1,1,0,46,0
2,1,1,0,1,10,0
2,1,1,0,1,17,0
2,1,0,2,3,42,0
2,1,1,1,1,41,0
2,1,1,0,1,11,0
2,1,1,0,1,17,0
2,1,0,2,3,54,0
2,1,1,1,2,40,0
2,1,0,0,1,12,0
2,1,0,0,1,16,0
2,1,1,3,5,80,0
2,1,0,2,0,81,0
2,1,1,1,4,78,0
2,1,0,2,3,55,0
2,1,1,1,1,46,0
2,1,0,0,1,23,0
2,1,0,2,3,43,0
2,1,1,1,1,46,0
2,1,1,0,1,19,0
2,1,1,0,1,23,0
2,1,0,2,4,31,0
2,1,1,1,1,31,0
2,1,1,0,1,11,0
2,1,0,0,1,14,0
2,0,1,2,2,52,1
2,0,1,3,1,16,0
2,0,0,3,1,23,0
2,1,0,3,1,29,0
2,0,0,2,2,35,0
2,1,1,1,1,34,0
2,0,0,0,1,6,0
2,0,1,0,1,12,0
2,1,0,2,0,51,0
2,1,1,1,2,45,1
2,1,1,0,1,16,0
2,1,0,0,1,18,0
2,1,0,2,5,58,0
2,1,1,1,4,41,0
2,1,1,0,1,6,0
2,1,0,0,1,16,0
2,1,1,0,2,21,0
2,1,0,2,2,35,0
2,1,1,1,2,25,0
2,1,0,0,1,8,0
2,1,1,2,4,35,0
2,1,0,0,1,9,0
3,1,0,2,4,35,0
3,1,1,1,4,29,0
3,0,0,0,1,5,0
3,1,0,0,1,8,0
3,1,0,2,3,36,0
3,1,1,1,2,38,1
3,1,0,0,1,6,0
3,1,1,0,1,11,0
3,1,1,2,0,47,1
3,1,1,0,1,16,0
3,1,1,0,1,19,0
3,1,1,0,0,21,0
3,0,0,2,0,49,0
3,1,1,1,2,43,0
3,1,0,0,1,13,0
3,1,1,0,1,20,0
3,1,1,3,1,11,0
3,1,0,2,2,42,0
3,1,1,1,4,42,0
3,1,1,0,1,4,0
3,1,0,0,1,12,0
3,1,1,0,1,16,0
3,1,0,2,4,48,0
3,1,1,1,1,44,0
3,1,0,0,1,10,0
3,1,1,0,1,18,0
3,1,0,2,4,44,0
3,1,1,1,2,42,0
3,1,0,0,1,7,0
3,1,1,0,1,14,0
3,1,0,0,1,18,0
3,0,1,2,7,46,0
3,1,1,0,1,14,0
3,1,0,0,1,17,0
3,1,0,0,1,23,0
3,1,0,2,3,71,1
3,1,1,1,1,53,0
3,1,1,0,1,19,0
3,1,1,0,2,39,0
3,1,0,0,2,43,0
3,1,0,2,0,72,0
3,1,0,2,3,66,0
3,0,1,1,2,46,0
3,1,0,0,1,13,0
3,1,0,0,1,18,0
3,0,0,2,2,48,0
3,1,1,1,1,41,0
3,1,1,0,1,15,0
3,1,0,0,1,22,0
3,1,0,2,4,41,0
3,1,1,1,2,39,0
3,1,1,0,1,12,0
3,1,0,0,1,18,0
3,1,0,2,3,76,0
3,1,1,1,3,71,0
3,1,1,0,1,31,0
3,1,0,0,1,34,0
3,1,0,2,2,33,0
3,1,1,1,1,38,1
3,1,0,0,1,3,0
3,1,1,0,1,6,0
3,1,0,2,3,39,0
3,1,1,1,2,34,0
3,1,1,0,1,6,0
3,1,0,0,1,15,0
3,1,0,2,0,45,0
3,1,1,1,0,37,0
3,1,0,0,1,10,0
3,1,0,0,1,14,0
3,0,0,2,2,47,0
3,1,1,1,2,42,0
3,1,1,0,1,10,0
3,1,0,0,1,17,0
3,1,0,2,2,37,0
3,1,1,1,1,33,0
3,1,1,0,1,3,0
3,1,0,0,1,6,0
3,1,1,0,1,8,0
3,1,0,2,3,58,0
3,1,1,1,2,48,0
3,1,1,0,1,19,0
3,1,0,0,1,21,0
3,1,0,2,2,64,0
3,1,1,1,3,61,1
3,1,1,2,0,45,1
3,1,1,0,1,12,0
3,1,0,0,1,17,0
3,1,0,0,1,20,0
3,1,0,2,0,66,0
3,1,1,1,4,38,0
3,1,1,0,2,28,0
3,1,1,2,0,43,0
3,1,0,0,1,13,0
3,1,1,0,2,23,0
3,1,1,0,2,26,0
3,1,0,2,0,47,0
3,1,1,1,1,41,0
3,1,1,0,1,6,0
3,1,1,0,1,9,0
3,1,1,0,1,13,0
3,0,1,0,1,15,0
3,1,0,2,0,68,0
3,1,0,2,2,35,0
3,1,1,1,1,43,0
3,1,0,0,1,11,0
3,1,1,0,1,14,0
3,1,0,2,4,29,0
3,1,1,1,4,27,0
3,1,1,0,1,3,0
3,1,0,0,1,8,0
3,1,0,2,2,40,0
3,1,1,1,2,39,0
3,1,0,0,1,7,0
3,1,0,2,3,45,0
3,1,1,1,2,41,0
3,1,1,0,1,7,0
3,1,1,0,1,12,0
3,1,0,2,3,50,0
3,1,1,1,2,45,0
3,1,1,0,1,8,0
3,1,1,0,1,20,0
3,1,0,2,0,49,0
3,1,1,1,0,45,1
3,1,0,0,1,10,0
3,1,0,0,0,22,0
3,1,0,2,0,68,0
3,1,1,1,4,60,0
3,1,1,0,0,23,0
3,1,0,0,3,37,0
3,1,0,2,2,35,0
3,1,1,1,2,33,0
3,1,0,0,1,6,0
3,1,1,3,1,68,0
3,1,0,2,2,32,0
3,1,1,1,2,34,0
3,1,1,0,1,4,0
3,0,0,2,0,31,0
3,0,1,1,1,25,0
3,0,1,0,1,3,0
3,1,1,3,5,66,0
3,0,0,2,2,52,0
3,0,1,1,1,44,0
3,0,1,0,1,8,0
3,1,0,2,2,38,0
3,1,1,1,1,32,0
3,1,1,0,1,4,0
3,1,1,0,1,9,0
3,1,0,2,2,39,0
3,1,1,1,0,33,0
3,1,1,0,1,13,0
3,1,1,2,0,43,0
3,1,1,0,1,13,0
3,1,0,0,1,16,0
3,1,0,2,3,45,0
3,1,1,1,3,44,0
3,1,0,0,1,15,0
3,1,0,0,3,22,0
3,0,0,2,0,40,0
3,1,1,1,2,42,0
3,1,0,0,1,11,0
3,1,0,0,1,16,0
3,1,1,2,0,66,0
3,1,0,2,3,41,0
3,1,1,1,2,40,0
3,1,0,0,1,7,0
3,1,1,0,1,16,0
3,1,0,2,0,32,0
3,1,1,1,1,29,0
3,1,1,0,1,9,0
3,1,1,2,5,59,0
3,1,1,0,1,18,0
3,1,1,0,1,20,0
3,1,0,0,1,22,0
3,1,0,0,3,26,0
3,1,0,2,7,54,0
3,1,1,1,4,47,0
3,1,1,0,1,19,0
3,0,1,3,1,67,0
3,1,1,2,4,63,1
3,1,1,0,0,25,0
3,1,1,0,0,25,0
3,1,1,0,1,37,0
3,1,0,2,0,52,0
3,1,1,1,1,42,0
3,1,0,2,0,69,0
3,1,1,1,4,63,0
3,1,0,0,1,27,0
3,1,0,0,1,43,0
3,1,0,2,0,54,0
3,1,1,1,4,50,0
3,0,0,0,1,8,0
3,1,0,0,1,12,0
3,0,0,0,1,19,0
3,0,1,0,2,23,0
3,1,0,0,0,26,0
3,1,0,2,3,43,0
3,1,1,1,3,44,0
3,1,1,0,1,12,0
3,1,0,0,1,22,0
3,0,0,2,4,65,0
3,1,1,1,1,57,0
3,1,0,0,2,32,0
3,1,0,0,2,25,0
3,1,0,0,3,35,0
3,1,1,2,3,43,0
3,1,0,0,1,3,0
3,1,0,0,1,12,0
3,1,1,0,1,17,0
3,1,0,0,1,20,0
3,1,0,2,4,37,0
3,1,1,1,4,38,0
3,1,0,0,1,3,0
3,1,0,0,1,16,0
3,1,0,2,3,31,0
3,1,1,1,2,32,0
3,1,1,0,1,3,0
3,1,1,0,1,7,0
3,1,1,2,4,81,1
3,1,1,0,0,47,0
3,0,0,0,2,49,0
3,1,0,2,0,64,0
3,1,1,0,2,21,0
3,1,1,0,2,25,0
3,1,1,0,2,32,0
3,1,0,2,4,51,0
3,1,1,1,4,43,0
3,1,0,0,1,13,0
3,1,0,0,1,20,0
3,1,0,2,3,42,0
3,1,1,1,2,40,0
3,1,1,0,1,5,0
3,1,1,0,1,11,0
3,1,1,2,1,55,0
3,1,1,0,1,11,0
3,1,1,0,1,15,0
3,1,0,0,1,23,0
3,1,0,0,2,25,0
3,1,0,2,0,44,0
3,1,1,1,1,40,1
3,1,0,0,1,10,0
3,1,0,0,1,14,0
3,1,0,0,1,15,0
3,1,0,0,1,19,0
3,1,0,2,2,56,0
3,1,1,1,1,54,1
3,1,1,3,1,66,0
3,1,0,2,3,66,0
3,1,0,0,3,24,0
3,1,0,0,3,28,0
3,1,0,0,3,34,0
3,1,0,2,2,44,0
3,1,1,1,2,40,0
3,0,1,0,1,16,0
3,0,0,2,3,58,0
3,0,1,1,1,52,0
3,0,0,0,2,26,0
3,0,0,0,2,32,0
3,1,1,2,1,83,0
3,0,1,0,3,36,0
3,1,0,0,0,41,0
3,1,0,0,0,46,0
3,1,1,0,0,63,0
3,1,1,3,1,21,0
3,1,0,2,3,37,0
3,1,1,1,1,39,1
3,1,1,0,1,9,0
3,1,0,0,1,14,0
3,1,0,2,2,40,0
3,1,1,1,4,39,0
3,1,1,0,1,9,0
3,1,0,0,1,15,0
3,1,0,2,0,58,0
3,0,1,1,0,52,1
3,1,1,0,1,18,0
3,1,0,0,2,22,0
3,1,0,2,4,43,0
3,1,1,1,2,38,0
3,0,1,0,1,4,0
3,1,1,0,1,11,0
3,0,0,2,0,47,0
3,1,1,1,2,42,0
3,0,0,0,1,13,0
3,0,1,0,1,20,0
3,1,0,2,3,68,0
3,1,1,1,6,59,0
3,1,0,0,1,21,0
3,1,1,0,2,23,0
3,1,0,0,3,29,0
3,1,0,0,3,33,0
3,1,0,0,2,37,0
3,1,0,2,4,72,0
3,1,1,1,4,69,0
3,1,1,0,7,38,0
3,1,0,2,0,41,0
3,1,1,1,1,40,0
3,1,0,0,1,8,0
3,1,0,0,1,13,0
3,1,1,0,1,20,0
3,1,1,2,0,59,0
3,1,0,3,0,52,0
3,1,0,3,0,57,0
3,1,0,2,2,62,0
3,0,1,1,1,53,0
3,1,1,0,1,9,0
3,1,1,0,1,16,0
3,1,1,0,1,19,0
3,0,1,0,0,23,0
3,0,0,0,0,32,0
3,1,0,2,3,41,0
3,1,1,1,1,29,0
3,1,0,0,1,9,0
3,1,1,0,1,11,0
3,1,1,2,1,82,0
3,1,0,0,2,49,0
3,1,0,2,3,51,0
3,1,1,1,1,49,0
3,1,1,0,1,6,0
3,1,1,0,1,15,0
3,1,1,0,1,19,0
3,1,1,2,1,69,0
3,1,0,0,1,43,0
3,1,1,0,2,49,0
3,0,0,2,3,41,0
3,0,1,1,1,35,0
3,0,1,0,1,9,0
3,0,0,0,1,15,0
3,1,0,2,0,41,0
3,1,1,1,3,30,0
3,1,0,0,1,5,0
3,1,0,0,1,6,0
3,1,0,2,3,44,0
3,1,1,1,2,50,0
3,1,0,0,1,8,0
3,1,0,0,1,15,0
3,1,0,0,1,18,0
3,1,0,2,2,53,1
3,1,1,0,1,9,0
3,1,0,0,1,19,0
3,0,0,0,1,20,0
3,0,1,0,2,25,0
3,1,0,2,3,63,0
3,1,1,1,1,53,0
3,1,1,0,1,16,0
3,0,1,0,1,21,0
3,1,1,0,1,25,0
3,0,0,2,3,32,0
3,1,1,1,1,31,0
3,1,0,0,1,4,0
3,1,1,0,1,9,0
3,1,0,2,0,68,0
3,1,1,1,1,65,0
3,1,0,0,0,39,0
3,1,0,0,1,44,0
3,1,0,2,0,29,0
3,1,1,1,1,30,0
3,1,0,0,1,3,0
3,1,0,2,3,51,1
3,0,1,1,0,45,0
3,1,0,0,1,3,0
3,1,1,0,1,18,0
3,1,0,0,1,20,0
3,1,0,2,3,51,1
3,1,1,1,1,38,0
3,1,0,0,1,3,0
3,1,1,0,1,9,0
3,1,1,0,1,15,0
3,1,0,2,3,42,0
3,1,1,1,1,38,0
3,0,1,0,1,7,0
3,1,0,2,0,38,0
3,1,1,1,2,38,0
3,1,1,0,1,7,0
3,1,1,0,1,11,0
3,1,0,2,3,45,0
3,1,1,1,1,36,0
3,1,0,0,1,8,0
3,1,0,0,1,16,0
3,1,0,2,2,46,0
3,1,1,1,2,43,0
3,1,0,0,6,16,0
3,1,1,0,2,24,0
3,1,0,2,3,49,0
3,1,1,1,1,50,1
3,1,0,0,1,15,0
3,1,0,0,1,20,0
3,1,1,0,1,22,0
3,1,0,0,0,24,0
3,1,0,2,4,43,0
3,1,1,1,4,42,0
3,1,0,0,1,14,0
3,1,0,0,1,18,0
3,1,1,0,3,22,0
3,1,1,2,1,67,0
3,0,0,0,3,32,0
3,1,0,0,2,35,0
3,1,1,0,2,44,0
3,1,0,2,3,51,0
3,1,1,1,1,47,0
3,1,0,0,1,5,0
3,1,0,0,1,12,0
3,1,0,0,1,17,0
3,1,0,0,1,21,0
3,1,1,0,1,24,0
3,1,0,2,1,80,0
3,1,1,1,1,69,0
3,0,0,0,1,29,0
3,1,0,0,1,34,0
3,1,0,0,2,36,0
3,1,0,0,2,39,0
3,1,0,2,0,25,0
3,1,1,3,1,19,0
3,1,1,3,1,22,0
3,1,0,2,3,46,0
3,1,1,1,0,42,0
3,1,1,0,1,11,0
3,1,0,0,1,16,0
3,1,1,0,1,21,0
3,1,0,2,3,34,0
3,0,1,1,3,30,0
3,1,1,0,1,3,0
3,0,1,0,1,13,0
3,1,0,2,3,64,0
3,1,1,1,1,61,0
3,1,0,2,0,39,0
3,1,1,1,1,37,0
3,1,1,0,1,8,0
3,1,0,0,1,12,0
3,1,0,2,3,49,0
3,1,1,1,1,33,0
3,1,0,0,1,7,0
3,1,0,0,1,8,0
3,1,0,0,1,9,0
3,1,1,0,1,10,0
3,1,0,2,0,48,0
3,1,1,1,0,48,0
3,1,0,0,1,13,0
3,1,0,0,0,23,0
3,1,0,0,0,26,0
3,1,0,2,4,69,0
3,1,1,1,4,61,0
3,1,1,0,1,26,0
3,1,0,2,3,68,0
3,1,1,1,1,65,1
3,1,0,0,0,40,0
3,1,1,2,0,60,0
3,1,1,0,1,27,0
3,1,0,0,0,29,0
3,1,0,2,0,37,0
3,1,1,1,1,30,0
3,1,1,0,1,10,0
3,1,0,2,2,53,0
3,1,1,1,0,52,0
3,1,1,0,1,11,0
3,0,0,0,1,20,0
3,1,1,0,2,22,0
3,1,0,2,4,57,0
3,1,1,1,3,50,0
3,1,0,0,1,16,0
3,1,0,0,1,22,0
3,1,1,3,1,93,0
3,1,0,2,2,54,0
3,1,1,1,1,50,0
3,0,1,0,1,8,0
3,1,0,0,1,15,0
3,1,0,2,3,41,0
3,1,1,1,0,39,0
3,1,0,0,1,7,0
3,1,1,0,1,16,0
3,1,0,2,2,57,0
3,1,1,1,1,53,0
3,1,1,0,1,24,0
3,1,1,2,1,33,0
3,1,0,0,1,5,0
3,1,1,0,1,11,0
3,1,0,2,3,55,0
3,1,1,1,2,58,0
3,1,1,0,2,25,0
3,1,0,0,2,30,0
3,1,1,3,1,58,0
3,1,0,2,3,40,0
3,1,1,1,3,32,0
3,1,0,0,1,4,0
3,0,1,0,1,11,0
3,1,1,0,1,17,0
3,1,0,2,0,48,0
3,1,1,1,0,47,0
3,1,1,0,1,13,0
3,1,1,0,2,24,0
3,1,1,2,4,44,0
3,1,0,0,1,13,0
3,1,1,0,1,19,0
3,1,0,2,4,38,0
3,0,1,1,1,29,0
3,1,0,0,1,4,0
3,1,0,0,1,8,0
3,1,0,2,0,51,0
3,1,1,1,1,48,0
3,1,1,0,1,16,0
3,1,0,0,1,23,0
3,1,0,0,0,27,0
3,1,0,2,2,31,0
3,1,1,1,1,31,0
3,1,1,0,1,5,0
3,1,0,0,1,6,0
3,1,1,2,5,75,0
3,1,0,0,3,42,0
3,1,1,3,1,5,0
3,1,0,3,1,10,0
3,1,0,2,0,54,0
3,1,1,1,1,57,0
3,1,1,0,1,19,0
3,1,1,0,1,20,0
3,1,0,2,3,58,0
3,1,1,1,1,51,1
3,1,1,0,1,11,0
3,1,0,2,2,31,0
3,1,1,1,1,28,0
3,1,0,0,1,4,0
3,1,0,2,2,39,0
3,1,0,0,1,14,0
3,1,0,2,2,51,0
3,1,1,1,1,35,0
3,1,0,0,1,11,0
3,1,1,0,1,17,0
3,1,0,2,2,66,0
3,1,1,1,4,60,0
3,1,0,0,1,18,0
3,1,0,0,1,36,0
3,1,0,2,0,34,0
3,1,1,1,2,31,0
3,1,1,0,1,3,0
3,0,1,0,1,5,0
3,1,0,0,1,7,0
3,1,0,2,3,37,0
3,1,1,1,1,34,0
3,1,1,0,1,9,0
3,1,1,0,1,14,0
3,1,0,2,0,57,0
3,1,1,1,4,56,0
3,1,0,2,2,45,0
3,1,1,1,1,41,0
3,1,1,0,1,10,0
3,1,1,0,1,16,0
3,1,1,0,1,19,0
3,1,0,2,0,32,0
3,1,1,1,0,25,0
3,1,0,0,1,2,0
3,1,0,0,1,4,0
3,1,0,0,1,6,0
3,1,1,0,1,8,0
3,1,0,2,0,40,0
3,1,1,1,2,36,0
3,1,0,0,1,3,0
3,1,1,0,1,8,0
3,1,0,2,3,70,0
3,1,1,1,3,64,0
3,1,0,0,1,25,0
3,1,0,0,1,28,0
3,1,0,0,1,33,0
3,1,1,0,1,47,0
3,1,0,2,1,83,0
3,1,1,1,1,73,0
3,1,0,0,2,46,0
3,1,0,2,0,38,0
3,1,1,1,1,37,0
3,1,0,0,1,7,0
3,1,1,0,1,10,0
3,1,1,2,3,34,0
3,1,0,0,6,10,0
3,1,0,0,1,13,0
3,1,0,2,3,46,0
3,1,1,1,3,44,0
3,1,0,0,1,13,0
3,1,0,0,1,19,0
3,1,0,0,3,24,0
3,1,0,2,0,36,0
3,1,1,1,0,32,1
3,1,0,0,1,4,0
3,1,1,0,1,13,0
3,1,0,2,2,32,0
3,1,1,1,1,33,0
3,1,0,0,1,7,0
3,1,0,0,1,10,0
3,0,0,2,0,34,0
3,0,1,1,0,34,0
3,0,1,0,1,11,0
3,1,0,0,1,3,0
3,0,0,2,2,36,0
3,0,1,1,1,39,0
3,0,1,0,1,5,0
3,1,1,0,1,4,0
3,1,0,2,4,38,0
3,0,1,1,4,41,0
3,1,1,0,1,14,0
3,1,0,0,1,7,0
3,0,0,2,4,35,0
3,1,1,1,1,28,0
3,0,0,0,1,9,0
3,0,0,0,1,6,0
3,1,1,2,0,71,0
3,0,0,2,3,41,0
3,1,1,1,1,37,0
3,0,0,0,1,15,0
3,0,1,0,1,9,0
4,1,0,2,3,48,0
4,1,1,1,1,45,0
4,1,1,0,1,17,0
4,1,0,0,1,23,0
4,1,0,2,3,42,0
4,0,1,1,3,39,0
4,1,0,0,1,8,0
4,1,0,0,1,16,0
4,1,0,2,0,67,0
4,1,0,3,0,49,0
4,1,1,3,0,53,0
4,1,0,2,3,54,0
4,1,1,1,4,64,0
4,1,0,0,3,29,0
4,1,0,0,3,30,0
4,1,0,2,3,42,0
4,1,1,1,1,39,0
4,1,1,0,1,7,0
4,1,1,0,6,17,0
4,1,0,2,0,53,0
4,1,1,1,0,49,0
4,1,0,0,0,23,0
4,0,1,0,2,24,0
4,1,0,2,4,46,0
4,1,1,1,1,45,0
4,1,1,0,1,12,0
4,1,0,0,1,17,0
4,1,1,2,1,66,0
4,1,0,0,4,40,0
4,1,1,3,0,56,0
4,1,0,2,3,40,0
4,1,1,1,2,37,0
4,1,0,0,1,7,0
4,1,0,0,1,13,0
4,1,0,2,3,32,0
4,1,1,1,1,36,0
4,1,1,0,1,9,0
4,1,1,0,1,10,0
4,1,0,2,4,69,0
4,1,1,1,4,59,0
4,0,1,0,1,22,0
4,1,0,2,2,37,0
4,1,1,1,0,37,0
4,1,0,0,1,9,0
4,1,1,0,1,17,0
4,1,0,2,3,46,0
4,1,1,1,1,46,0
4,1,1,0,1,12,0
4,1,0,0,1,20,0
4,1,0,2,0,46,0
4,1,1,1,0,44,0
4,1,0,0,1,14,0
4,1,1,0,3,23,0
4,1,0,2,3,47,0
4,1,1,1,0,36,0
4,1,1,0,1,13,0
4,1,1,0,1,14,0
4,1,1,2,2,43,0
4,1,1,0,1,13,0
4,1,0,0,1,18,0
4,1,0,2,0,50,0
4,1,1,1,0,49,0
4,1,0,0,1,21,0
4,1,0,2,0,54,0
4,1,1,1,0,46,0
4,1,1,0,1,15,0
4,1,0,0,0,22,0
4,1,0,2,0,27,0
4,1,1,1,5,26,0
4,1,1,0,1,9,0
4,1,0,2,2,49,0
4,1,1,1,0,43,0
4,1,1,0,1,13,0
4,1,1,0,1,22,0
4,1,0,2,4,62,0
4,0,1,1,4,59,0
4,1,0,0,1,14,0
4,1,0,2,0,64,0
4,1,0,0,0,31,0
4,1,0,2,4,63,0
4,1,1,1,1,53,0
4,1,0,0,2,24,0
4,1,1,0,2,26,0
4,1,1,0,2,29,0
4,1,0,2,2,55,0
4,1,1,0,1,14,0
4,1,1,0,1,20,0
4,1,0,0,2,26,0
4,1,0,0,2,30,0
4,1,0,2,0,31,0
4,1,1,1,0,26,0
4,1,0,0,1,5,0
4,1,0,2,0,43,0
4,1,1,1,0,44,0
4,1,1,0,1,13,0
4,1,0,2,3,69,0
4,1,1,1,3,68,0
4,1,0,2,3,60,0
4,1,1,1,1,53,0
4,1,0,0,1,18,0
4,1,0,2,3,47,0
4,1,1,1,3,45,0
4,1,1,0,1,9,0
4,1,1,0,1,14,0
4,1,1,2,0,56,1
4,1,0,0,1,31,0
4,1,0,3,3,41,0
4,1,0,2,4,43,0
4,1,1,1,4,40,0
4,1,1,0,1,6,0
4,1,1,0,1,8,0
4,1,1,0,1,16,0
4,1,0,0,1,19,0
4,1,1,2,2,48,0
4,1,1,0,1,20,0
4,1,1,0,1,22,0
4,1,0,2,2,45,0
4,1,1,1,1,38,0
4,1,0,0,1,4,0
4,1,1,0,1,9,0
4,1,1,0,1,14,0
4,1,0,2,0,65,0
4,1,0,0,0,26,0
4,1,1,0,4,33,0
4,0,0,2,4,48,0
4,0,1,1,4,48,1
4,1,1,0,1,18,0
4,0,1,0,3,26,0
4,1,0,2,2,63,0
4,1,1,1,2,54,0
4,0,1,0,1,19,0
4,1,0,0,1,27,0
4,1,0,0,0,31,0
4,0,0,0,0,38,0
4,1,0,2,2,40,0
4,1,1,1,1,33,0
4,0,1,0,1,5,0
4,0,1,2,4,38,0
4,0,0,0,1,4,0
4,1,0,2,0,80,0
4,1,1,1,0,53,1
4,1,0,0,1,20,0
4,1,1,0,1,22,0
4,0,0,2,2,41,0
4,1,1,1,4,36,0
4,0,0,0,1,8,0
4,1,1,0,1,14,0
4,1,0,2,0,39,0
4,1,1,1,0,39,0
4,1,0,0,1,14,0
4,1,0,0,1,17,0
4,1,0,2,3,45,0
4,1,1,1,1,46,0
4,1,0,0,1,10,0
4,1,1,0,1,17,0
4,1,0,0,1,22,0
4,1,0,2,2,33,0
4,1,1,1,2,31,0
4,1,1,0,1,2,0
4,1,0,0,1,5,0
4,1,0,2,3,53,0
4,1,1,1,1,51,0
4,1,0,0,1,15,0
4,1,0,0,0,23,0
4,1,0,2,2,43,0
4,1,1,1,2,43,0
4,1,0,0,1,16,0
4,1,1,0,1,18,0
4,1,0,2,0,33,0
4,1,1,1,0,32,0
4,1,1,0,1,5,0
4,1,1,0,1,9,0
4,1,0,2,0,49,0
4,1,1,1,2,42,1
4,1,0,0,1,18,0
4,1,0,0,1,21,0
4,1,0,2,2,52,0
4,1,1,1,2,48,0
4,1,1,0,1,14,0
4,1,0,0,1,20,0
4,1,0,0,2,25,0
4,1,0,2,3,55,0
4,1,1,1,1,50,0
4,1,0,0,1,5,0
4,1,0,0,1,16,0
4,1,1,0,1,25,0
4,1,0,2,5,83,0
4,1,1,1,1,68,0
